# Finite Temperature Data for J1J2 Model
# Lx=6, Ly=6, J1=1.0000, J2=0.1250, Fz=0.0000, chi_max=170
# Columns: T | Sigmaz | Cv
# 
2.000000e+01	-5.765851e-10	4.284531e-02
1.000000e+01	-1.415571e-09	1.636778e-01
6.666667e+00	-2.058392e-09	3.503108e-01
5.000000e+00	-1.258290e-09	5.900370e-01
4.000000e+00	1.281689e-09	8.700078e-01
3.333333e+00	5.998886e-09	1.177638e+00
2.857143e+00	1.399575e-08	1.501056e+00
2.500000e+00	2.808891e-08	1.829638e+00
2.222222e+00	4.736988e-08	2.154577e+00
2.000000e+00	6.161705e-08	2.468609e+00
1.818182e+00	6.181713e-08	2.765811e+00
1.666667e+00	5.205400e-08	3.042154e+00
1.538462e+00	4.199160e-08	3.295391e+00
1.428571e+00	4.001145e-08	3.524743e+00
1.333333e+00	5.004922e-08	3.730700e+00
1.250000e+00	7.173278e-08	3.914729e+00
1.176471e+00	1.033016e-07	4.078740e+00
1.111111e+00	1.438948e-07	4.224418e+00
1.052632e+00	1.934178e-07	4.353377e+00
1.000000e+00	2.518597e-07	4.467714e+00
9.523810e-01	3.190872e-07	4.569812e+00
9.090909e-01	3.947609e-07	4.661908e+00
8.695652e-01	4.782939e-07	4.745960e+00
8.333333e-01	5.689120e-07	4.823737e+00
8.000000e-01	6.657608e-07	4.896891e+00
7.692308e-01	7.679807e-07	4.966947e+00
7.407407e-01	8.747431e-07	5.035263e+00
7.142857e-01	9.852644e-07	5.103021e+00
6.896552e-01	1.098812e-06	5.171222e+00
6.666667e-01	1.214706e-06	5.240696e+00
6.451613e-01	1.332331e-06	5.312114e+00
6.250000e-01	1.451131e-06	5.386005e+00
6.060606e-01	1.570615e-06	5.462780e+00
5.882353e-01	1.690342e-06	5.542755e+00
5.714286e-01	1.809908e-06	5.626170e+00
5.555556e-01	1.928935e-06	5.713215e+00
5.405405e-01	2.047066e-06	5.804040e+00
5.263158e-01	2.163972e-06	5.898770e+00
5.128205e-01	2.279366e-06	5.997519e+00
5.000000e-01	2.393028e-06	6.100395e+00
4.878049e-01	2.504822e-06	6.207503e+00
4.761905e-01	2.614723e-06	6.318948e+00
4.651163e-01	2.722834e-06	6.434827e+00
4.545455e-01	2.829402e-06	6.555230e+00
4.444444e-01	2.934817e-06	6.680227e+00
4.347826e-01	3.039608e-06	6.809868e+00
4.255319e-01	3.144417e-06	6.944175e+00
4.166667e-01	3.249960e-06	7.083153e+00
4.081633e-01	3.356987e-06	7.226792e+00
4.000000e-01	3.466229e-06	7.375089e+00
3.921569e-01	3.578353e-06	7.528061e+00
3.846154e-01	3.693926e-06	7.685756e+00
3.773585e-01	3.813396e-06	7.848243e+00
3.703704e-01	3.937074e-06	8.015590e+00
3.636364e-01	4.065132e-06	8.187825e+00
3.571429e-01	4.197602e-06	8.364876e+00
3.508772e-01	4.334370e-06	8.546536e+00
3.448276e-01	4.475168e-06	8.732432e+00
3.389831e-01	4.619572e-06	8.922049e+00
3.333333e-01	4.766984e-06	9.114777e+00
3.278689e-01	4.916629e-06	9.309988e+00
3.225806e-01	5.067536e-06	9.507106e+00
3.174603e-01	5.218545e-06	9.705661e+00
3.125000e-01	5.368315e-06	9.905314e+00
3.076923e-01	5.515357e-06	1.010586e+01
3.030303e-01	5.658082e-06	1.030722e+01
2.985075e-01	5.794876e-06	1.050937e+01
2.941176e-01	5.924179e-06	1.071232e+01
2.898551e-01	6.044577e-06	1.091609e+01
2.857143e-01	6.154881e-06	1.112064e+01
2.816901e-01	6.254209e-06	1.132592e+01
2.777778e-01	6.342032e-06	1.153182e+01
2.739726e-01	6.418205e-06	1.173822e+01
