# Finite Temperature Data for Kitaev Ladder
# chi_max = 150, h = 1.0000
# Columns: T | Sigmax | Sigmay | Sigmaz | S1 | S2 | Wp | Cv
# 
2.000000e+01	-8.907516e-02	-8.907585e-02	-8.888204e-02	8.803009e-05	8.742216e-05	-5.249746e-06	9.248492e-01
1.000000e+01	-1.249947e-01	-1.249970e-01	-1.245811e-01	3.590362e-04	3.552715e-04	-2.801171e-05	3.137240e+00
6.666667e+00	-1.555115e-01	-1.555162e-01	-1.548172e-01	8.986136e-04	8.859485e-04	-8.270077e-05	5.860913e+00
5.000000e+00	-1.812741e-01	-1.812819e-01	-1.802563e-01	1.725056e-03	1.694645e-03	-1.782940e-04	8.533632e+00
4.000000e+00	-2.030130e-01	-2.030244e-01	-2.016440e-01	2.807372e-03	2.748365e-03	-3.184434e-04	1.083974e+01
3.333333e+00	-2.214282e-01	-2.214433e-01	-2.196929e-01	4.087440e-03	3.988470e-03	-5.041118e-04	1.265831e+01
2.857143e+00	-2.371357e-01	-2.371545e-01	-2.350289e-01	5.498874e-03	5.349379e-03	-7.356771e-04	1.399059e+01
2.500000e+00	-2.506515e-01	-2.506738e-01	-2.481757e-01	6.978924e-03	6.770062e-03	-1.013627e-03	1.489952e+01
2.222222e+00	-2.623950e-01	-2.624207e-01	-2.595583e-01	8.474352e-03	8.199493e-03	-1.338365e-03	1.546986e+01
2.000000e+00	-2.727017e-01	-2.727304e-01	-2.695157e-01	9.943334e-03	9.598190e-03	-1.709743e-03	1.578587e+01
1.818182e+00	-2.818372e-01	-2.818687e-01	-2.783163e-01	1.135513e-02	1.093766e-02	-2.126709e-03	1.592107e+01
1.666667e+00	-2.900115e-01	-2.900454e-01	-2.861715e-01	1.268868e-02	1.219886e-02	-2.587168e-03	1.593489e+01
1.538462e+00	-2.973901e-01	-2.974261e-01	-2.932476e-01	1.393095e-02	1.337047e-02	-3.088024e-03	1.587292e+01
1.428571e+00	-3.041043e-01	-3.041422e-01	-2.996762e-01	1.507511e-02	1.444709e-02	-3.625351e-03	1.576874e+01
1.333333e+00	-3.102585e-01	-3.102979e-01	-3.055615e-01	1.611913e-02	1.542779e-02	-4.194612e-03	1.564614e+01
1.250000e+00	-3.159360e-01	-3.159769e-01	-3.109867e-01	1.706440e-02	1.631482e-02	-4.790884e-03	1.552133e+01
1.176471e+00	-3.212043e-01	-3.212463e-01	-3.160185e-01	1.791475e-02	1.711264e-02	-5.409068e-03	1.540479e+01
1.111111e+00	-3.261178e-01	-3.261607e-01	-3.207110e-01	1.867567e-02	1.782714e-02	-6.044057e-03	1.530281e+01
1.052632e+00	-3.307211e-01	-3.307648e-01	-3.251081e-01	1.935360e-02	1.846503e-02	-6.690875e-03	1.521869e+01
1.000000e+00	-3.350510e-01	-3.350954e-01	-3.292460e-01	1.995556e-02	1.903343e-02	-7.344773e-03	1.515363e+01
9.523810e-01	-3.391379e-01	-3.391829e-01	-3.331545e-01	2.048876e-02	1.953955e-02	-8.001303e-03	1.510743e+01
9.090909e-01	-3.430075e-01	-3.430528e-01	-3.368586e-01	2.096035e-02	1.999045e-02	-8.656358e-03	1.507897e+01
8.695652e-01	-3.466812e-01	-3.467268e-01	-3.403792e-01	2.137727e-02	2.039292e-02	-9.306204e-03	1.506659e+01
8.333333e-01	-3.501774e-01	-3.502232e-01	-3.437341e-01	2.174614e-02	2.075334e-02	-9.947481e-03	1.506831e+01
