# Finite Temperature Data for Kitaev Ladder
# chi_max = 200, h = 0.1000
# Columns: T | Sigmax | Sigmay | Sigmaz | S1 | S2 | Wp | Cv
# 
2.000000e+01	-8.993410e-03	-8.993394e-03	-8.951290e-03	3.015584e-05	3.015584e-05	1.194545e-07	1.653555e-01
1.000000e+01	-1.271054e-02	-1.271051e-02	-1.261851e-02	1.522458e-04	1.522458e-04	1.335643e-06	6.292435e-01
6.666667e+00	-1.591756e-02	-1.591754e-02	-1.575941e-02	4.623936e-04	4.623936e-04	7.083602e-06	1.318664e+00
5.000000e+00	-1.864719e-02	-1.864717e-02	-1.840925e-02	1.065081e-03	1.065081e-03	2.486920e-05	2.142767e+00
4.000000e+00	-2.094512e-02	-2.094513e-02	-2.061626e-02	2.057632e-03	2.057632e-03	6.719001e-05	3.011477e+00
3.333333e+00	-2.286364e-02	-2.286368e-02	-2.243508e-02	3.517948e-03	3.517948e-03	1.513558e-04	3.849344e+00
2.857143e+00	-2.445623e-02	-2.445630e-02	-2.392129e-02	5.498289e-03	5.498289e-03	2.982807e-04	4.602459e+00
2.500000e+00	-2.577376e-02	-2.577388e-02	-2.512753e-02	8.024419e-03	8.024419e-03	5.307016e-04	5.239174e+00
2.222222e+00	-2.686225e-02	-2.686242e-02	-2.610122e-02	1.109848e-02	1.109848e-02	8.712961e-04	5.746830e+00
2.000000e+00	-2.776182e-02	-2.776204e-02	-2.688358e-02	1.470376e-02	1.470376e-02	1.341071e-03	6.126806e+00
1.818182e+00	-2.850652e-02	-2.850679e-02	-2.750947e-02	1.881007e-02	1.881007e-02	1.958214e-03	6.389516e+00
1.666667e+00	-2.912474e-02	-2.912507e-02	-2.800787e-02	2.337861e-02	2.337861e-02	2.737446e-03	6.550255e+00
1.538462e+00	-2.963980e-02	-2.964017e-02	-2.840251e-02	2.836613e-02	2.836613e-02	3.689812e-03	6.626138e+00
1.428571e+00	-3.007068e-02	-3.007110e-02	-2.871261e-02	3.372806e-02	3.372806e-02	4.822801e-03	6.634102e+00
1.333333e+00	-3.043273e-02	-3.043320e-02	-2.895372e-02	3.942077e-02	3.942077e-02	6.140687e-03	6.589729e+00
1.250000e+00	-3.073833e-02	-3.073885e-02	-2.913829e-02	4.540300e-02	4.540300e-02	7.644984e-03	6.506673e+00
1.176471e+00	-3.099743e-02	-3.099800e-02	-2.927634e-02	5.163678e-02	5.163678e-02	9.334950e-03	6.396484e+00
1.111111e+00	-3.121804e-02	-3.121865e-02	-2.937588e-02	5.808784e-02	5.808784e-02	1.120808e-02	6.268659e+00
1.052632e+00	-3.140660e-02	-3.140726e-02	-2.944336e-02	6.472574e-02	6.472574e-02	1.326056e-02	6.130828e+00
1.000000e+00	-3.156832e-02	-3.156902e-02	-2.948396e-02	7.152374e-02	7.152374e-02	1.548765e-02	5.988992e+00
9.523810e-01	-3.170738e-02	-3.170812e-02	-2.950186e-02	7.845867e-02	7.845867e-02	1.788405e-02	5.847776e+00
9.090909e-01	-3.182721e-02	-3.182799e-02	-2.950045e-02	8.551053e-02	8.551053e-02	2.044414e-02	5.710667e+00
8.695652e-01	-3.193058e-02	-3.193140e-02	-2.948248e-02	9.266228e-02	9.266228e-02	2.316219e-02	5.580230e+00
8.333333e-01	-3.201977e-02	-3.202062e-02	-2.945021e-02	9.989940e-02	9.989940e-02	2.603254e-02	5.458295e+00
8.000000e-01	-3.209663e-02	-3.209752e-02	-2.940549e-02	1.072097e-01	1.072097e-01	2.904973e-02	5.346111e+00
7.692308e-01	-3.216270e-02	-3.216364e-02	-2.934983e-02	1.145828e-01	1.145828e-01	3.220854e-02	5.244479e+00
7.407407e-01	-3.221928e-02	-3.222025e-02	-2.928450e-02	1.220101e-01	1.220101e-01	3.550408e-02	5.153856e+00
7.142857e-01	-3.226742e-02	-3.226842e-02	-2.921056e-02	1.294846e-01	1.294846e-01	3.893180e-02	5.074439e+00
6.896552e-01	-3.230802e-02	-3.230906e-02	-2.912890e-02	1.370002e-01	1.370002e-01	4.248752e-02	5.006233e+00
6.666667e-01	-3.234183e-02	-3.234290e-02	-2.904027e-02	1.445520e-01	1.445520e-01	4.616743e-02	4.949104e+00
6.451613e-01	-3.236949e-02	-3.237059e-02	-2.894531e-02	1.521360e-01	1.521360e-01	4.996803e-02	4.902820e+00
6.250000e-01	-3.239154e-02	-3.239268e-02	-2.884456e-02	1.597487e-01	1.597487e-01	5.388619e-02	4.867081e+00
6.060606e-01	-3.240845e-02	-3.240962e-02	-2.873851e-02	1.673875e-01	1.673875e-01	5.791907e-02	4.841549e+00
5.882353e-01	-3.242063e-02	-3.242183e-02	-2.862755e-02	1.750501e-01	1.750501e-01	6.206413e-02	4.825856e+00
5.714286e-01	-3.242841e-02	-3.242964e-02	-2.851205e-02	1.827345e-01	1.827345e-01	6.631906e-02	4.819627e+00
5.555556e-01	-3.243210e-02	-3.243336e-02	-2.839234e-02	1.904392e-01	1.904392e-01	7.068180e-02	4.822485e+00
5.405405e-01	-3.243196e-02	-3.243325e-02	-2.826868e-02	1.981629e-01	1.981629e-01	7.515050e-02	4.834059e+00
5.263158e-01	-3.242823e-02	-3.242954e-02	-2.814135e-02	2.059043e-01	2.059043e-01	7.972346e-02	4.853988e+00
5.128205e-01	-3.242111e-02	-3.242244e-02	-2.801056e-02	2.136626e-01	2.136626e-01	8.439916e-02	4.881923e+00
5.000000e-01	-3.241077e-02	-3.241213e-02	-2.787653e-02	2.214368e-01	2.214368e-01	8.917617e-02	4.917532e+00
4.878049e-01	-3.239738e-02	-3.239877e-02	-2.773945e-02	2.292261e-01	2.292261e-01	9.405321e-02	4.960498e+00
4.761905e-01	-3.238109e-02	-3.238250e-02	-2.759950e-02	2.370297e-01	2.370297e-01	9.902905e-02	5.010519e+00
4.651163e-01	-3.236203e-02	-3.236346e-02	-2.745685e-02	2.448469e-01	2.448469e-01	1.041025e-01	5.067309e+00
4.545455e-01	-3.234030e-02	-3.234176e-02	-2.731164e-02	2.526769e-01	2.526769e-01	1.092726e-01	5.130594e+00
4.444444e-01	-3.231603e-02	-3.231750e-02	-2.716402e-02	2.605189e-01	2.605189e-01	1.145380e-01	5.200117e+00
4.347826e-01	-3.228930e-02	-3.229079e-02	-2.701415e-02	2.683722e-01	2.683722e-01	1.198979e-01	5.275630e+00
4.255319e-01	-3.226020e-02	-3.226171e-02	-2.686213e-02	2.762359e-01	2.762359e-01	1.253511e-01	5.356897e+00
4.166667e-01	-3.222882e-02	-3.223035e-02	-2.670812e-02	2.841092e-01	2.841092e-01	1.308965e-01	5.443689e+00
4.081633e-01	-3.219524e-02	-3.219679e-02	-2.655222e-02	2.919910e-01	2.919910e-01	1.365331e-01	5.535788e+00
4.000000e-01	-3.215952e-02	-3.216109e-02	-2.639456e-02	2.998805e-01	2.998805e-01	1.422597e-01	5.632980e+00
3.921569e-01	-3.212174e-02	-3.212332e-02	-2.623525e-02	3.077766e-01	3.077766e-01	1.480752e-01	5.735058e+00
3.846154e-01	-3.208195e-02	-3.208354e-02	-2.607441e-02	3.156781e-01	3.156781e-01	1.539783e-01	5.841819e+00
3.773585e-01	-3.204022e-02	-3.204182e-02	-2.591214e-02	3.235839e-01	3.235839e-01	1.599677e-01	5.953062e+00
3.703704e-01	-3.199660e-02	-3.199821e-02	-2.574855e-02	3.314928e-01	3.314928e-01	1.660422e-01	6.068589e+00
3.636364e-01	-3.195115e-02	-3.195277e-02	-2.558376e-02	3.394034e-01	3.394034e-01	1.722003e-01	6.188203e+00
3.571429e-01	-3.190392e-02	-3.190555e-02	-2.541786e-02	3.473145e-01	3.473145e-01	1.784406e-01	6.311707e+00
3.508772e-01	-3.185496e-02	-3.185660e-02	-2.525095e-02	3.552244e-01	3.552244e-01	1.847614e-01	6.438905e+00
3.448276e-01	-3.180433e-02	-3.180598e-02	-2.508315e-02	3.631319e-01	3.631319e-01	1.911612e-01	6.569598e+00
3.389831e-01	-3.175207e-02	-3.175373e-02	-2.491455e-02	3.710352e-01	3.710352e-01	1.976383e-01	6.703587e+00
3.333333e-01	-3.169823e-02	-3.169990e-02	-2.474525e-02	3.789328e-01	3.789328e-01	2.041908e-01	6.840671e+00
3.278689e-01	-3.164286e-02	-3.164453e-02	-2.457534e-02	3.868230e-01	3.868230e-01	2.108169e-01	6.980646e+00
3.225806e-01	-3.158601e-02	-3.158768e-02	-2.440494e-02	3.947040e-01	3.947040e-01	2.175146e-01	7.123306e+00
3.174603e-01	-3.152772e-02	-3.152940e-02	-2.423413e-02	4.025742e-01	4.025742e-01	2.242818e-01	7.268442e+00
